# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-18 14:21:18 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11179000 ALAMEDA C NR NILES CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11179000
#            TS   parameter     statistic     Description
#          9028       00010     00001     Temperature, water, degrees Celsius (Maximum)
#          9029       00010     00002     Temperature, water, degrees Celsius (Minimum)
#          9030       00010     00008     Temperature, water, degrees Celsius (Median)
#          9031       00010     00011     Temperature, water, degrees Celsius (Instantaneous)
#          9032       00060     00003     Discharge, cubic feet per second (Mean)
#          9033       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#          9034       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#          9038       80225     00003     Bedload sediment discharge, short tons per day (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	9028_00010_00001	9028_00010_00001_cd	9029_00010_00002	9029_00010_00002_cd	9030_00010_00008	9030_00010_00008_cd	9031_00010_00011	9031_00010_00011_cd	9032_00060_00003	9032_00060_00003_cd	9033_80154_00003	9033_80154_00003_cd	9034_80155_00003	9034_80155_00003_cd	9038_80225_00003	9038_80225_00003_cd
USGS	11179000	2004-06-25									30	A						
USGS	11179000	2004-06-26									30	A						
USGS	11179000	2004-06-27									31	A						
USGS	11179000	2004-06-28									28	A						
USGS	11179000	2004-06-29									17	A						
USGS	11179000	2004-06-30									16	A						
USGS	11179000	2004-07-01									13	A						
USGS	11179000	2004-07-02									14	A						
USGS	11179000	2004-07-03									14	A						
USGS	11179000	2004-07-04									15	A						
USGS	11179000	2004-07-05									14	A						
USGS	11179000	2004-07-06									13	A						
USGS	11179000	2004-07-07									13	A						
USGS	11179000	2004-07-08									14	A						
USGS	11179000	2004-07-09							25.5	A	13	A						
USGS	11179000	2004-07-10									18	A						
USGS	11179000	2004-07-11									17	A						
USGS	11179000	2004-07-12									16	A						
USGS	11179000	2004-07-13									15	A						
USGS	11179000	2004-07-14									14	A						
USGS	11179000	2004-07-15									25	A						
USGS	11179000	2004-07-16									34	A						
USGS	11179000	2004-07-17									40	A:e						
USGS	11179000	2004-07-18									45	A:e						
USGS	11179000	2004-07-19									49	A:e						
USGS	11179000	2004-07-20									48	A						
USGS	11179000	2004-07-21									45	A						
USGS	11179000	2004-07-22									34	A						
USGS	11179000	2004-07-23									33	A						
USGS	11179000	2004-07-24									32	A						
USGS	11179000	2004-07-25									35	A						
USGS	11179000	2004-07-26									30	A						
USGS	11179000	2004-07-27									27	A						
USGS	11179000	2004-07-28							24.0	A	37	A						
USGS	11179000	2004-07-29									41	A						
USGS	11179000	2004-07-30									40	A						
USGS	11179000	2004-07-31									40	A						
USGS	11179000	2004-08-01									39	A						
USGS	11179000	2004-08-02									35	A						
USGS	11179000	2004-08-03									34	A						
USGS	11179000	2004-08-04									35	A						
USGS	11179000	2004-08-05									36	A						
USGS	11179000	2004-08-06									36	A						
USGS	11179000	2004-08-07									36	A						
USGS	11179000	2004-08-08									38	A						
USGS	11179000	2004-08-09									35	A						
USGS	11179000	2004-08-10									36	A						
USGS	11179000	2004-08-11									33	A						
USGS	11179000	2004-08-12									34	A						
USGS	11179000	2004-08-13									32	A						
USGS	11179000	2004-08-14									32	A						
USGS	11179000	2004-08-15									37	A						
USGS	11179000	2004-08-16									36	A						
USGS	11179000	2004-08-17									34	A						
USGS	11179000	2004-08-18									36	A						
USGS	11179000	2004-08-19									34	A						
USGS	11179000	2004-08-20									34	A						
USGS	11179000	2004-08-21									35	A						
USGS	11179000	2004-08-22									35	A						
USGS	11179000	2004-08-23									33	A						
USGS	11179000	2004-08-24									35	A						
USGS	11179000	2004-08-25									34	A						
USGS	11179000	2004-08-26									37	A						
USGS	11179000	2004-08-27									37	A						
USGS	11179000	2004-08-28									35	A						
USGS	11179000	2004-08-29									36	A						
USGS	11179000	2004-08-30									33	A						
USGS	11179000	2004-08-31									29	A						
USGS	11179000	2004-09-01									25	A						
USGS	11179000	2004-09-02									33	A						
USGS	11179000	2004-09-03									33	A						
USGS	11179000	2004-09-04									34	A						
USGS	11179000	2004-09-05									37	A						
USGS	11179000	2004-09-06									29	A						
USGS	11179000	2004-09-07									32	A						
USGS	11179000	2004-09-08									30	A						
USGS	11179000	2004-09-09									29	A						
USGS	11179000	2004-09-10									30	A						
USGS	11179000	2004-09-11									33	A						
USGS	11179000	2004-09-12									44	A						
USGS	11179000	2004-09-13									42	A						
USGS	11179000	2004-09-14									39	A						
USGS	11179000	2004-09-15									38	A						
USGS	11179000	2004-09-16									40	A						
USGS	11179000	2004-09-17									38	A						
USGS	11179000	2004-09-18									40	A						
USGS	11179000	2004-09-19									152	A						
USGS	11179000	2004-09-20									120	A						
USGS	11179000	2004-09-21									31	A						
USGS	11179000	2004-09-22									23	A						
USGS	11179000	2004-09-23									19	A						
USGS	11179000	2004-09-24									31	A						
USGS	11179000	2004-09-25									36	A						
USGS	11179000	2004-09-26									40	A						
USGS	11179000	2004-09-27									37	A						
USGS	11179000	2004-09-28									36	A						
USGS	11179000	2004-09-29									36	A						
USGS	11179000	2004-09-30									35	A						
USGS	11179000	2004-10-01							18.0	A	36	A	8	A	0.76	A		
USGS	11179000	2004-10-02									35	A	6	A	0.60	A		
USGS	11179000	2004-10-03									35	A	6	A	0.52	A		
USGS	11179000	2004-10-04							17.0	A	36	A	5	A	0.49	A		
USGS	11179000	2004-10-05									35	A	5	A	0.47	A		
USGS	11179000	2004-10-06									30	A	5	A	0.41	A		
USGS	11179000	2004-10-07									32	A	5	A	0.43	A		
USGS	11179000	2004-10-08							18.0	A	26	A	5	A	0.34	A		
USGS	11179000	2004-10-09									21	A	4	A	0.24	A		
USGS	11179000	2004-10-10									40	A	4	A	0.43	A		
USGS	11179000	2004-10-11							18.0	A	32	A	4	A	0.35	A		
USGS	11179000	2004-10-12									33	A	4	A	0.35	A		
USGS	11179000	2004-10-13									33	A	4	A	0.35	A		
USGS	11179000	2004-10-14							16.5	A	32	A	4	A	0.34	A		
USGS	11179000	2004-10-15									30	A	4	A	0.32	A		
USGS	11179000	2004-10-16									33	A	4	A	0.35	A		
USGS	11179000	2004-10-17							17.0	A	44	A	7	A	1.1	A		
USGS	11179000	2004-10-18									128	A	43	A	24	A		
USGS	11179000	2004-10-19									392	A	365	A	922	A		
USGS	11179000	2004-10-20							14.0	A	574	A	540	A	1320	A		
USGS	11179000	2004-10-21									86	A	17	A	4.7	A		
USGS	11179000	2004-10-22									38	A	4	A	0.46	A		
USGS	11179000	2004-10-23									27	A	2	A	0.18	A		
USGS	11179000	2004-10-24									55	A	44	A	7.3	A		
USGS	11179000	2004-10-25							16.5	A	31	A	24	A	2.1	A		
USGS	11179000	2004-10-26							12.0	A	474	A	581	A	1760	A		
USGS	11179000	2004-10-27									84	A	96	A	24	A		
USGS	11179000	2004-10-28							12.0	A	37	A	47	A	4.8	A		
USGS	11179000	2004-10-29									27	A	33	A	2.4	A		
USGS	11179000	2004-10-30									21	A	23	A	1.3	A		
USGS	11179000	2004-10-31									19	A	14	A	0.69	A		
USGS	11179000	2004-11-01							13.5	A	17	A	9	A	0.42	A		
USGS	11179000	2004-11-02									16	A	8	A	0.34	A		
USGS	11179000	2004-11-03									88	A	71	A	81	A		
USGS	11179000	2004-11-04									75	A	58	A	15	A		
USGS	11179000	2004-11-05							12.0	A	26	A	18	A	1.3	A		
USGS	11179000	2004-11-06									20	A	10	A	0.54	A		
USGS	11179000	2004-11-07									17	A	5	A	0.26	A		
USGS	11179000	2004-11-08									16	A	4	A	0.20	A		
USGS	11179000	2004-11-09							14.0	A	16	A	4	A	0.17	A		
USGS	11179000	2004-11-10									26	A	6	A	0.52	A		
USGS	11179000	2004-11-11							14.5	A	74	A	27	A	21	A		
USGS	11179000	2004-11-12									147	A	71	A	38	A		
USGS	11179000	2004-11-13									34	A	11	A	1.1	A		
USGS	11179000	2004-11-14									23	A	6	A	0.38	A		
USGS	11179000	2004-11-15									18	A	4	A	0.22	A		
USGS	11179000	2004-11-16									19	A	4	A	0.23	A		
USGS	11179000	2004-11-17							13.5	A	18	A	5	A	0.23	A		
USGS	11179000	2004-11-18							13.0	A	15	A	6	A	0.24	A		
USGS	11179000	2004-11-19									44	A	20	A	2.4	A		
USGS	11179000	2004-11-20									44	A	11	A	1.3	A		
USGS	11179000	2004-11-21									42	A	7	A	0.79	A		
USGS	11179000	2004-11-22							10.0	A	42	A	6	A	0.73	A		
USGS	11179000	2004-11-23									31	A	5	A	0.44	A		
USGS	11179000	2004-11-24									43	A	7	A	0.80	A		
USGS	11179000	2004-11-25									43	A	7	A	0.82	A		
USGS	11179000	2004-11-26									44	A	7	A	0.84	A		
USGS	11179000	2004-11-27									152	A	57	A	48	A		
USGS	11179000	2004-11-28									83	A	20	A	5.0	A		
USGS	11179000	2004-11-29							8.5	A	53	A	10	A	1.4	A		
USGS	11179000	2004-11-30									49	A	9	A	1.1	A		
USGS	11179000	2004-12-01									49	A	4	A	0.55	A		
USGS	11179000	2004-12-02							7.5	A	45	A	3	A	0.42	A		
USGS	11179000	2004-12-03							8.0	A	45	A	4	A	0.50	A		
USGS	11179000	2004-12-04									18	A	3	A	0.15	A		
USGS	11179000	2004-12-05									16	A	3	A	0.13	A		
USGS	11179000	2004-12-06							8.0	A	16	A	3	A	0.13	A		
USGS	11179000	2004-12-07							10.0	A	238	A	208	A	343	A		
USGS	11179000	2004-12-08							11.5	A	397	A	186	A	271	A		
USGS	11179000	2004-12-09							12.5	A	105	A	24	A	8.5	A		
USGS	11179000	2004-12-10									40	A	5	A	0.61	A		
USGS	11179000	2004-12-11							12.5	A	27	A	3	A	0.21	A		
USGS	11179000	2004-12-12									22	A	1	A	0.06	A		
USGS	11179000	2004-12-13									19	A	4	A	0.18	A		
USGS	11179000	2004-12-14							12.5	A	18	A	7	A	0.31	A		
USGS	11179000	2004-12-15									17	A	8	A	0.35	A		
USGS	11179000	2004-12-16							12.0	A	16	A	8	A	0.36	A		
USGS	11179000	2004-12-17									16	A	8	A	0.37	A		
USGS	11179000	2004-12-18									15	A	8	A	0.35	A		
USGS	11179000	2004-12-19									15	A	8	A	0.34	A		
USGS	11179000	2004-12-20							8.5	A	14	A	8	A	0.30	A		
USGS	11179000	2004-12-21							7.5	A	14	A	4	A	0.16	A		
USGS	11179000	2004-12-22									13	A	4	A	0.14	A		
USGS	11179000	2004-12-23									13	A	3	A	0.10	A		
USGS	11179000	2004-12-24									13	A	4	A	0.14	A		
USGS	11179000	2004-12-25									13	A	4	A	0.14	A		
USGS	11179000	2004-12-26									13	A	4	A	0.14	A		
USGS	11179000	2004-12-27							10.0	A	264	A	427	A	1100	A		
USGS	11179000	2004-12-28									326	A	278	A	301	A		
USGS	11179000	2004-12-29							10.5	A	124	A	62	A	23	A		
USGS	11179000	2004-12-30							10.0	A	1070	A	626	A	2170	A		
USGS	11179000	2004-12-31							9.5	A	1570	A	867	A	4720	A		
USGS	11179000	2005-01-01							9.5	A	744	A	215	A	556	A		
USGS	11179000	2005-01-02							9.0	A	355	A	95	A	128	A		
USGS	11179000	2005-01-03							9.0	A	408	A	129	A	167	A		
USGS	11179000	2005-01-04									173	A	38	A	18	A		
USGS	11179000	2005-01-05							8.5	A	103	A	17	A	4.7	A		
USGS	11179000	2005-01-06									73	A	10	A	2.0	A		
USGS	11179000	2005-01-07							10.0	A	299	A	137	A	166	A		
USGS	11179000	2005-01-08							9.0	A	1150	A	467	A	1480	A		
USGS	11179000	2005-01-09							9.0	A	593	A	147	A	288	A		
USGS	11179000	2005-01-10									308	A	61	A	84	A		
USGS	11179000	2005-01-11							9.0	A	1670	A	674	A	3240	A		
USGS	11179000	2005-01-12							7.5	A	595	A	170	A	318	A		
USGS	11179000	2005-01-13							7.5	A	257	A	48	A	35	A		
USGS	11179000	2005-01-14									164	A	22	A	9.8	A		
USGS	11179000	2005-01-15									115	A	12	A	3.8	A		
USGS	11179000	2005-01-16							8.0	A	92	A	8	A	2.1	A		
USGS	11179000	2005-01-17									76	A	7	A	1.4	A		
USGS	11179000	2005-01-18									67	A	11	A	1.9	A		
USGS	11179000	2005-01-19							9.0	A	61	A	15	A	2.5	A		
USGS	11179000	2005-01-20									56	A	13	A	2.0	A		
USGS	11179000	2005-01-21									51	A	11	A	1.5	A		
USGS	11179000	2005-01-22							10.0	A	42	A	15	A	1.7	A		
USGS	11179000	2005-01-23							8.5	A	40	A	18	A	1.9	A		
USGS	11179000	2005-01-24									34	A	17	A	1.6	A		
USGS	11179000	2005-01-25							9.5	A	31	A	52	A	4.4	A		
USGS	11179000	2005-01-26							10.5	A	68	A	26	A	6.2	A		
USGS	11179000	2005-01-27							11.0	A	59	A	18	A	2.9	A		
USGS	11179000	2005-01-28							11.5	A	182	A	112	A	70	A		
USGS	11179000	2005-01-29									139	A	57	A	24	A		
USGS	11179000	2005-01-30									73	A	21	A	4.2	A		
USGS	11179000	2005-01-31							8.0	A	57	A	10	A	1.5	A		
USGS	11179000	2005-02-01									47	A	8	A	1.0	A		
USGS	11179000	2005-02-02							11.0	A	40	A	7	A	0.76	A		
USGS	11179000	2005-02-03									35	A	6	A	0.60	A		
USGS	11179000	2005-02-04									32	A	5	A	0.41	A		
USGS	11179000	2005-02-05									30	A	5	A	0.37	A		
USGS	11179000	2005-02-06									32	A	5	A	0.43	A		
USGS	11179000	2005-02-07							12.0	A	38	A	5	A	0.58	A		
USGS	11179000	2005-02-08									38	A	3	A	0.30	A		
USGS	11179000	2005-02-09									29	A	3	A	0.24	A		
USGS	11179000	2005-02-10									26	A	6	A	0.42	A		
USGS	11179000	2005-02-11							11.5	A	25	A	5	A	0.33	A		
USGS	11179000	2005-02-12							11.5	A	43	A	5	A	0.60	A		
USGS	11179000	2005-02-13									33	A	3	A	0.28	A		
USGS	11179000	2005-02-14									39	A:e	19	A:e	2.0	A:e		
USGS	11179000	2005-02-15							12.0	A	720	A:e	410	A:e	797	A:e		
USGS	11179000	2005-02-16							12.0	A	1250	A	539	A	2050	A		
USGS	11179000	2005-02-17									361	A	92	A	100	A		
USGS	11179000	2005-02-18							12.0	A	361	A	95	A	102	A		
USGS	11179000	2005-02-19							12.0	A	591	A	187	A	576	A		
USGS	11179000	2005-02-20							11.5	A	896	A	363	A	1010	A		
USGS	11179000	2005-02-21							12.0	A	741	A	213	A	444	A		
USGS	11179000	2005-02-22									1180	A	312	A	1010	A		
USGS	11179000	2005-02-23							10.5	A	1130	A	250	A	764	A		
USGS	11179000	2005-02-24									542	A	83	A	131	A		
USGS	11179000	2005-02-25							11.0	A	432	A	59	A	70	A		
USGS	11179000	2005-02-26									391	A	40	A	43	A		
USGS	11179000	2005-02-27							11.5	A	419	A	38	A	51	A		
USGS	11179000	2005-02-28							11.5	A	966	A	276	A	756	A		
USGS	11179000	2005-03-01									348	A	88	A	89	A		
USGS	11179000	2005-03-02							12.0	A	473	A	115	A	162	A		
USGS	11179000	2005-03-03									263	A	43	A	31	A		
USGS	11179000	2005-03-04							12.5	A	1130	A	663	A	2580	A		
USGS	11179000	2005-03-05									934	A	516	A	1360	A		
USGS	11179000	2005-03-06									688	A	271	A	505	A		
USGS	11179000	2005-03-07									610	A	229	A	377	A		
USGS	11179000	2005-03-08									573	A	169	A	263	A		
USGS	11179000	2005-03-09									545	A	39	A	57	A		
USGS	11179000	2005-03-10									528	A	39	A	55	A		
USGS	11179000	2005-03-11									517	A	38	A	53	A		
USGS	11179000	2005-03-12							12.5	A	493	A	30	A	40	A		
USGS	11179000	2005-03-13									463	A	22	A	28	A		
USGS	11179000	2005-03-14									445	A	17	A	20	A		
USGS	11179000	2005-03-15									431	A	14	A	16	A		
USGS	11179000	2005-03-16							14.0	A	410	A	12	A	14	A		
USGS	11179000	2005-03-17									363	A	10	A	10	A		
USGS	11179000	2005-03-18							13.5	A	293	A	8	A	6.1	A		
USGS	11179000	2005-03-19									350	A	13	A	13	A		
USGS	11179000	2005-03-20							13.0	A	427	A	36	A	44	A		
USGS	11179000	2005-03-21							14.0	A	374	A	31	A	32	A		
USGS	11179000	2005-03-22							13.5	A	889	A	160	A	519	A		
USGS	11179000	2005-03-23							11.5	A	2560	A	1120	A	8380	A		
USGS	11179000	2005-03-24									857	A	257	A	681	A		
USGS	11179000	2005-03-25									569	A	113	A	174	A		
USGS	11179000	2005-03-26							12.0	A	505	A	89	A	121	A		
USGS	11179000	2005-03-27									494	A	97	A	144	A		
USGS	11179000	2005-03-28									1140	A	328	A	1030	A		
USGS	11179000	2005-03-29									986	A	162	A	437	A		
USGS	11179000	2005-03-30									629	A	49	A	85	A		
USGS	11179000	2005-03-31									479	A	31	A	40	A		
USGS	11179000	2005-04-01							14.5	A	424	A	25	A	29	A		
USGS	11179000	2005-04-02									391	A	22	A	23	A		
USGS	11179000	2005-04-03							12.0	A	409	A	24	A	34	A		
USGS	11179000	2005-04-04							11.5	A	701	A	152	A	324	A		
USGS	11179000	2005-04-05									392	A	65	A	69	A		
USGS	11179000	2005-04-06									352	A	50	A	48	A		
USGS	11179000	2005-04-07									400	A	63	A	69	A		
USGS	11179000	2005-04-08									516	A	100	A	173	A		
USGS	11179000	2005-04-09									312	A	42	A	37	A		
USGS	11179000	2005-04-10							12.0	A	199	A	18	A	10	A		
USGS	11179000	2005-04-11									194	A	17	A	11	A		
USGS	11179000	2005-04-12									343	A	18	A	16	A		
USGS	11179000	2005-04-13									336	A	14	A	12	A		
USGS	11179000	2005-04-14							15.0	A	329	A	14	A	13	A		
USGS	11179000	2005-04-15									318	A	15	A	13	A		
USGS	11179000	2005-04-16									309	A	14	A	12	A		
USGS	11179000	2005-04-17							13.5	A	305	A	16	A	13	A		
USGS	11179000	2005-04-18									301	A	16	A	13	A		
USGS	11179000	2005-04-19									296	A	12	A	9.9	A		
USGS	11179000	2005-04-20							15.5	A	290	A	10	A	8.2	A		
USGS	11179000	2005-04-21									281	A	11	A	8.0	A		
USGS	11179000	2005-04-22									287	A	12	A	9.1	A		
USGS	11179000	2005-04-23							14.0	A	313	A	15	A	13	A		
USGS	11179000	2005-04-24							13.5	A	299	A	10	A	8.3	A		
USGS	11179000	2005-04-25									234	A	9	A	6.1	A		
USGS	11179000	2005-04-26									75	A	5	A	1.0	A		
USGS	11179000	2005-04-27									68	A	9	A	1.7	A		
USGS	11179000	2005-04-28									163	A	97	A	60	A		
USGS	11179000	2005-04-29							17.0	A	106	A	54	A	19	A		
USGS	11179000	2005-04-30							15.5	A	61	A	10	A	1.6	A		
USGS	11179000	2005-05-01									57	A						
USGS	11179000	2005-05-02									77	A						
USGS	11179000	2005-05-03									282	A						
USGS	11179000	2005-05-04									284	A						
USGS	11179000	2005-05-05									325	A						
USGS	11179000	2005-05-06									224	A						
USGS	11179000	2005-05-07									133	A						
USGS	11179000	2005-05-08									179	A						
USGS	11179000	2005-05-09									326	A						
USGS	11179000	2005-05-10									120	A						
USGS	11179000	2005-05-11									74	A						
USGS	11179000	2005-05-12									58	A						
USGS	11179000	2005-05-13									51	A						
USGS	11179000	2005-05-14									47	A						
USGS	11179000	2005-05-15									45	A						
USGS	11179000	2005-05-16									43	A						
USGS	11179000	2005-05-17									41	A						
USGS	11179000	2005-05-18									41	A						
USGS	11179000	2005-05-19									147	A						
USGS	11179000	2005-05-20									78	A						
USGS	11179000	2005-05-21									48	A						
USGS	11179000	2005-05-22									41	A						
USGS	11179000	2005-05-23									38	A						
USGS	11179000	2005-05-24									35	A						
USGS	11179000	2005-05-25							23.0	A	34	A						
USGS	11179000	2005-05-26									33	A						
USGS	11179000	2005-05-27									33	A						
USGS	11179000	2005-05-28									39	A						
USGS	11179000	2005-05-29									39	A						
USGS	11179000	2005-05-30									38	A						
USGS	11179000	2005-05-31									37	A						
USGS	11179000	2005-06-01									35	A						
USGS	11179000	2005-06-02									32	A						
USGS	11179000	2005-06-03									36	A						
USGS	11179000	2005-06-04									53	A						
USGS	11179000	2005-06-05									53	A						
USGS	11179000	2005-06-06									54	A						
USGS	11179000	2005-06-07									61	A						
USGS	11179000	2005-06-08									61	A						
USGS	11179000	2005-06-09									67	A						
USGS	11179000	2005-06-10									67	A						
USGS	11179000	2005-06-11									62	A						
USGS	11179000	2005-06-12									65	A						
USGS	11179000	2005-06-13									59	A						
USGS	11179000	2005-06-14									46	A						
USGS	11179000	2005-06-15							21.0	A	45	A						
USGS	11179000	2005-06-16									55	A						
USGS	11179000	2005-06-17									82	A						
USGS	11179000	2005-06-18									69	A						
USGS	11179000	2005-06-19									63	A						
USGS	11179000	2005-06-20									57	A						
USGS	11179000	2005-06-21									56	A						
USGS	11179000	2005-06-22									56	A						
USGS	11179000	2005-06-23									56	A						
USGS	11179000	2005-06-24							24.5	A	51	A						
USGS	11179000	2005-06-25									49	A						
USGS	11179000	2005-06-26									49	A						
USGS	11179000	2005-06-27									50	A						
USGS	11179000	2005-06-28									48	A						
USGS	11179000	2005-06-29									49	A						
USGS	11179000	2005-06-30									49	A						
USGS	11179000	2005-07-01									43	A						
USGS	11179000	2005-07-02									49	A						
USGS	11179000	2005-07-03									51	A						
USGS	11179000	2005-07-04									50	A						
USGS	11179000	2005-07-05									48	A						
USGS	11179000	2005-07-06									48	A						
USGS	11179000	2005-07-07									50	A						
USGS	11179000	2005-07-08									52	A						
USGS	11179000	2005-07-09									52	A						
USGS	11179000	2005-07-10									56	A						
USGS	11179000	2005-07-11									51	A						
USGS	11179000	2005-07-12									46	A						
USGS	11179000	2005-07-13									40	A						
USGS	11179000	2005-07-14									33	A						
USGS	11179000	2005-07-15									37	A						
USGS	11179000	2005-07-16									40	A						
USGS	11179000	2005-07-17									32	A						
USGS	11179000	2005-07-18									38	A						
USGS	11179000	2005-07-19									39	A						
USGS	11179000	2005-07-20									45	A						
USGS	11179000	2005-07-21									48	A						
USGS	11179000	2005-07-22									47	A						
USGS	11179000	2005-07-23									47	A						
USGS	11179000	2005-07-24									44	A						
USGS	11179000	2005-07-25									40	A						
USGS	11179000	2005-07-26									39	A						
USGS	11179000	2005-07-27									43	A						
USGS	11179000	2005-07-28							22.5	A	45	A						
USGS	11179000	2005-07-29									49	A						
USGS	11179000	2005-07-30									52	A						
USGS	11179000	2005-07-31									56	A						
USGS	11179000	2005-08-01									48	A						
USGS	11179000	2005-08-02									46	A						
USGS	11179000	2005-08-03									43	A						
USGS	11179000	2005-08-04									54	A						
USGS	11179000	2005-08-05									56	A						
USGS	11179000	2005-08-06									58	A						
USGS	11179000	2005-08-07									58	A						
USGS	11179000	2005-08-08									55	A						
USGS	11179000	2005-08-09									55	A						
USGS	11179000	2005-08-10									56	A						
USGS	11179000	2005-08-11									59	A						
USGS	11179000	2005-08-12									60	A						
USGS	11179000	2005-08-13									60	A						
USGS	11179000	2005-08-14									62	A						
USGS	11179000	2005-08-15									60	A						
USGS	11179000	2005-08-16									60	A						
USGS	11179000	2005-08-17									60	A						
USGS	11179000	2005-08-18									60	A						
USGS	11179000	2005-08-19									61	A						
USGS	11179000	2005-08-20									61	A						
USGS	11179000	2005-08-21									61	A						
USGS	11179000	2005-08-22									55	A						
USGS	11179000	2005-08-23									58	A						
USGS	11179000	2005-08-24									58	A						
USGS	11179000	2005-08-25									55	A						
USGS	11179000	2005-08-26									59	A						
USGS	11179000	2005-08-27									62	A						
USGS	11179000	2005-08-28									61	A						
USGS	11179000	2005-08-29									59	A						
USGS	11179000	2005-08-30									57	A						
USGS	11179000	2005-08-31									57	A						
USGS	11179000	2005-09-01									48	A						
USGS	11179000	2005-09-02									44	A						
USGS	11179000	2005-09-03									44	A						
USGS	11179000	2005-09-04									41	A						
USGS	11179000	2005-09-05									42	A						
USGS	11179000	2005-09-06									43	A						
USGS	11179000	2005-09-07									49	A						
USGS	11179000	2005-09-08									51	A						
USGS	11179000	2005-09-09									52	A						
