# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-18 14:08:42 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11181040 SAN LORENZO C A SAN LORENZO CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11181040
#            TS   parameter     statistic     Description
#          9070       00060     00003     Discharge, cubic feet per second (Mean)
#          9071       00010     00003     Temperature, water, degrees Celsius (Mean)
#          9072       00010     00011     Temperature, water, degrees Celsius (Instantaneous)
#          9073       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#          9074       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	9070_00060_00003	9070_00060_00003_cd	9072_00010_00011	9072_00010_00011_cd	9073_80154_00003	9073_80154_00003_cd	9074_80155_00003	9074_80155_00003_cd
USGS	11181040	2004-05-30	4.2	A						
USGS	11181040	2004-05-31	3.8	A						
USGS	11181040	2004-06-01	3.6	A						
USGS	11181040	2004-06-02	3.6	A						
USGS	11181040	2004-06-03	3.4	A						
USGS	11181040	2004-06-04	3.1	A						
USGS	11181040	2004-06-05	2.7	A						
USGS	11181040	2004-06-06	2.6	A						
USGS	11181040	2004-06-07	2.4	A						
USGS	11181040	2004-06-08	2.2	A						
USGS	11181040	2004-06-09	2.2	A						
USGS	11181040	2004-06-10	2.2	A						
USGS	11181040	2004-06-11	3.0	A						
USGS	11181040	2004-06-12	2.1	A						
USGS	11181040	2004-06-13	2.1	A						
USGS	11181040	2004-06-14	2.1	A						
USGS	11181040	2004-06-15	2.3	A						
USGS	11181040	2004-06-16	2.1	A						
USGS	11181040	2004-06-17	1.9	A						
USGS	11181040	2004-06-18	1.9	A						
USGS	11181040	2004-06-19	1.8	A						
USGS	11181040	2004-06-20	1.8	A						
USGS	11181040	2004-06-21	2.1	A						
USGS	11181040	2004-06-22	1.9	A						
USGS	11181040	2004-06-23	1.8	A						
USGS	11181040	2004-06-24	1.9	A						
USGS	11181040	2004-06-25	1.8	A						
USGS	11181040	2004-06-26	2.0	A						
USGS	11181040	2004-06-27	2.3	A						
USGS	11181040	2004-06-28	2.9	A						
USGS	11181040	2004-06-29	3.5	A						
USGS	11181040	2004-06-30	4.2	A						
USGS	11181040	2004-07-01	4.5	A						
USGS	11181040	2004-07-02	5.0	A						
USGS	11181040	2004-07-03	5.6	A						
USGS	11181040	2004-07-04	5.7	A						
USGS	11181040	2004-07-05	5.4	A						
USGS	11181040	2004-07-06	4.6	A						
USGS	11181040	2004-07-07	4.1	A						
USGS	11181040	2004-07-08	3.4	A						
USGS	11181040	2004-07-09	2.8	A						
USGS	11181040	2004-07-10	2.5	A						
USGS	11181040	2004-07-11	2.6	A						
USGS	11181040	2004-07-12	2.4	A						
USGS	11181040	2004-07-13	2.3	A						
USGS	11181040	2004-07-14	2.0	A						
USGS	11181040	2004-07-15	1.7	A						
USGS	11181040	2004-07-16	1.6	A						
USGS	11181040	2004-07-17	1.5	A						
USGS	11181040	2004-07-18	1.6	A						
USGS	11181040	2004-07-19	1.6	A						
USGS	11181040	2004-07-20	1.7	A						
USGS	11181040	2004-07-21	1.8	A						
USGS	11181040	2004-07-22	1.8	A						
USGS	11181040	2004-07-23	1.6	A						
USGS	11181040	2004-07-24	1.7	A						
USGS	11181040	2004-07-25	1.8	A						
USGS	11181040	2004-07-26	2.0	A						
USGS	11181040	2004-07-27	1.9	A						
USGS	11181040	2004-07-28	1.9	A						
USGS	11181040	2004-07-29	2.0	A						
USGS	11181040	2004-07-30	2.0	A						
USGS	11181040	2004-07-31	1.9	A						
USGS	11181040	2004-08-01	2.0	A						
USGS	11181040	2004-08-02	2.0	A						
USGS	11181040	2004-08-03	1.8	A						
USGS	11181040	2004-08-04	1.6	A						
USGS	11181040	2004-08-05	1.2	A						
USGS	11181040	2004-08-06	1.4	A						
USGS	11181040	2004-08-07	1.3	A						
USGS	11181040	2004-08-08	1.2	A:e						
USGS	11181040	2004-08-09	1.3	A:e						
USGS	11181040	2004-08-10	1.2	A						
USGS	11181040	2004-08-11	1.4	A						
USGS	11181040	2004-08-12	1.7	A						
USGS	11181040	2004-08-13	1.4	A						
USGS	11181040	2004-08-14	1.3	A						
USGS	11181040	2004-08-15	1.4	A						
USGS	11181040	2004-08-16	1.5	A						
USGS	11181040	2004-08-17	1.6	A						
USGS	11181040	2004-08-18	1.5	A						
USGS	11181040	2004-08-19	1.3	A						
USGS	11181040	2004-08-20	1.3	A						
USGS	11181040	2004-08-21	1.3	A						
USGS	11181040	2004-08-22	1.2	A						
USGS	11181040	2004-08-23	1.3	A						
USGS	11181040	2004-08-24	1.3	A						
USGS	11181040	2004-08-25	1.3	A						
USGS	11181040	2004-08-26	1.1	A						
USGS	11181040	2004-08-27	0.98	A						
USGS	11181040	2004-08-28	0.91	A						
USGS	11181040	2004-08-29	0.75	A						
USGS	11181040	2004-08-30	0.80	A						
USGS	11181040	2004-08-31	0.96	A						
USGS	11181040	2004-09-01	1.1	A						
USGS	11181040	2004-09-02	1.3	A						
USGS	11181040	2004-09-03	1.2	A						
USGS	11181040	2004-09-04	1.2	A						
USGS	11181040	2004-09-05	1.1	A						
USGS	11181040	2004-09-06	1.1	A						
USGS	11181040	2004-09-07	1.0	A						
USGS	11181040	2004-09-08	1.2	A						
USGS	11181040	2004-09-09	1.00	A						
USGS	11181040	2004-09-10	0.98	A						
USGS	11181040	2004-09-11	1.0	A						
USGS	11181040	2004-09-12	1.1	A						
USGS	11181040	2004-09-13	1.2	A						
USGS	11181040	2004-09-14	1.3	A						
USGS	11181040	2004-09-15	1.5	A						
USGS	11181040	2004-09-16	1.4	A:e						
USGS	11181040	2004-09-17	1.2	A						
USGS	11181040	2004-09-18	1.3	A						
USGS	11181040	2004-09-19	20	A						
USGS	11181040	2004-09-20	3.4	A						
USGS	11181040	2004-09-21	1.5	A						
USGS	11181040	2004-09-22	1.2	A						
USGS	11181040	2004-09-23	1.3	A						
USGS	11181040	2004-09-24	0.93	A						
USGS	11181040	2004-09-25	0.89	A						
USGS	11181040	2004-09-26	0.95	A						
USGS	11181040	2004-09-27	1.0	A						
USGS	11181040	2004-09-28	1.5	A						
USGS	11181040	2004-09-29	1.6	A						
USGS	11181040	2004-09-30	1.7	A						
USGS	11181040	2004-10-01	1.4	A						
USGS	11181040	2004-10-02	1.2	A						
USGS	11181040	2004-10-03	1.3	A						
USGS	11181040	2004-10-04	2.3	A						
USGS	11181040	2004-10-05	1.5	A						
USGS	11181040	2004-10-06	1.8	A						
USGS	11181040	2004-10-07	1.7	A						
USGS	11181040	2004-10-08	1.6	A						
USGS	11181040	2004-10-09	1.9	A						
USGS	11181040	2004-10-10	1.3	A						
USGS	11181040	2004-10-11	1.2	A						
USGS	11181040	2004-10-12	1.1	A						
USGS	11181040	2004-10-13	1.2	A						
USGS	11181040	2004-10-14	1.3	A						
USGS	11181040	2004-10-15	1.4	A						
USGS	11181040	2004-10-16	1.5	A						
USGS	11181040	2004-10-17	9.1	A						
USGS	11181040	2004-10-18	8.2	A						
USGS	11181040	2004-10-19	122	A						
USGS	11181040	2004-10-20	61	A						
USGS	11181040	2004-10-21	5.4	A						
USGS	11181040	2004-10-22	2.4	A						
USGS	11181040	2004-10-23	10	A						
USGS	11181040	2004-10-24	9.7	A						
USGS	11181040	2004-10-25	2.4	A						
USGS	11181040	2004-10-26	78	A						
USGS	11181040	2004-10-27	6.9	A						
USGS	11181040	2004-10-28	3.6	A						
USGS	11181040	2004-10-29	3.0	A						
USGS	11181040	2004-10-30	2.7	A						
USGS	11181040	2004-10-31	3.0	A						
USGS	11181040	2004-11-01	2.6	A						
USGS	11181040	2004-11-02	2.5	A						
USGS	11181040	2004-11-03	2.8	A						
USGS	11181040	2004-11-04	6.0	A						
USGS	11181040	2004-11-05	2.8	A						
USGS	11181040	2004-11-06	2.4	A						
USGS	11181040	2004-11-07	2.2	A						
USGS	11181040	2004-11-08	2.2	A						
USGS	11181040	2004-11-09	2.4	A						
USGS	11181040	2004-11-10	7.0	A						
USGS	11181040	2004-11-11	40	A						
USGS	11181040	2004-11-12	12	A						
USGS	11181040	2004-11-13	4.3	A						
USGS	11181040	2004-11-14	3.2	A						
USGS	11181040	2004-11-15	3.0	A						
USGS	11181040	2004-11-16	2.9	A						
USGS	11181040	2004-11-17	3.2	A						
USGS	11181040	2004-11-18	2.6	A						
USGS	11181040	2004-11-19	2.7	A						
USGS	11181040	2004-11-20	2.6	A						
USGS	11181040	2004-11-21	2.1	A						
USGS	11181040	2004-11-22	2.0	A						
USGS	11181040	2004-11-23	2.5	A						
USGS	11181040	2004-11-24	2.3	A						
USGS	11181040	2004-11-25	2.0	A						
USGS	11181040	2004-11-26	2.5	A						
USGS	11181040	2004-11-27	50	A						
USGS	11181040	2004-11-28	6.6	A						
USGS	11181040	2004-11-29	3.4	A						
USGS	11181040	2004-11-30	2.9	A						
USGS	11181040	2004-12-01	2.7	A						
USGS	11181040	2004-12-02	2.9	A						
USGS	11181040	2004-12-03	2.8	A						
USGS	11181040	2004-12-04	3.2	A						
USGS	11181040	2004-12-05	3.4	A						
USGS	11181040	2004-12-06	3.5	A						
USGS	11181040	2004-12-07	134	A						
USGS	11181040	2004-12-08	195	A						
USGS	11181040	2004-12-09	22	A						
USGS	11181040	2004-12-10	12	A						
USGS	11181040	2004-12-11	7.7	A						
USGS	11181040	2004-12-12	6.0	A						
USGS	11181040	2004-12-13	5.1	A						
USGS	11181040	2004-12-14	4.8	A						
USGS	11181040	2004-12-15	4.8	A						
USGS	11181040	2004-12-16	4.5	A						
USGS	11181040	2004-12-17	4.9	A						
USGS	11181040	2004-12-18	4.8	A						
USGS	11181040	2004-12-19	5.0	A						
USGS	11181040	2004-12-20	5.1	A						
USGS	11181040	2004-12-21	5.2	A						
USGS	11181040	2004-12-22	5.0	A						
USGS	11181040	2004-12-23	4.7	A						
USGS	11181040	2004-12-24	4.6	A						
USGS	11181040	2004-12-25	4.8	A						
USGS	11181040	2004-12-26	5.3	A						
USGS	11181040	2004-12-27	156	A						
USGS	11181040	2004-12-28	38	A						
USGS	11181040	2004-12-29	32	A						
USGS	11181040	2004-12-30	309	A						
USGS	11181040	2004-12-31	197	A						
USGS	11181040	2005-01-01	86	A						
USGS	11181040	2005-01-02	104	A						
USGS	11181040	2005-01-03	76	A						
USGS	11181040	2005-01-04	30	A						
USGS	11181040	2005-01-05	23	A						
USGS	11181040	2005-01-06	20	A						
USGS	11181040	2005-01-07	60	A						
USGS	11181040	2005-01-08	178	A						
USGS	11181040	2005-01-09	66	A						
USGS	11181040	2005-01-10	77	A						
USGS	11181040	2005-01-11	320	A						
USGS	11181040	2005-01-12	59	A						
USGS	11181040	2005-01-13	33	A						
USGS	11181040	2005-01-14	26	A						
USGS	11181040	2005-01-15	23	A						
USGS	11181040	2005-01-16	21	A						
USGS	11181040	2005-01-17	20	A						
USGS	11181040	2005-01-18	19	A						
USGS	11181040	2005-01-19	18	A						
USGS	11181040	2005-01-20	17	A						
USGS	11181040	2005-01-21	17	A						
USGS	11181040	2005-01-22	16	A						
USGS	11181040	2005-01-23	16	A						
USGS	11181040	2005-01-24	16	A						
USGS	11181040	2005-01-25	16	A						
USGS	11181040	2005-01-26	41	A						
USGS	11181040	2005-01-27	18	A						
USGS	11181040	2005-01-28	42	A						
USGS	11181040	2005-01-29	21	A						
USGS	11181040	2005-01-30	18	A						
USGS	11181040	2005-01-31	17	A						
USGS	11181040	2005-02-01	17	A						
USGS	11181040	2005-02-02	16	A						
USGS	11181040	2005-02-03	16	A						
USGS	11181040	2005-02-04	16	A						
USGS	11181040	2005-02-05	17	A						
USGS	11181040	2005-02-06	17	A						
USGS	11181040	2005-02-07	29	A						
USGS	11181040	2005-02-08	18	A						
USGS	11181040	2005-02-09	18	A						
USGS	11181040	2005-02-10	17	A						
USGS	11181040	2005-02-11	18	A						
USGS	11181040	2005-02-12	18	A						
USGS	11181040	2005-02-13	18	A						
USGS	11181040	2005-02-14	44	A						
USGS	11181040	2005-02-15	310	A						
USGS	11181040	2005-02-16	166	A						
USGS	11181040	2005-02-17	47	A						
USGS	11181040	2005-02-18	81	A						
USGS	11181040	2005-02-19	116	A						
USGS	11181040	2005-02-20	112	A						
USGS	11181040	2005-02-21	185	A						
USGS	11181040	2005-02-22	71	A						
USGS	11181040	2005-02-23	47	A						
USGS	11181040	2005-02-24	40	A						
USGS	11181040	2005-02-25	35	A						
USGS	11181040	2005-02-26	31	A						
USGS	11181040	2005-02-27	127	A						
USGS	11181040	2005-02-28	93	A						
USGS	11181040	2005-03-01	54	A						
USGS	11181040	2005-03-02	92	A						
USGS	11181040	2005-03-03	60	A						
USGS	11181040	2005-03-04	247	A						
USGS	11181040	2005-03-05	82	A						
USGS	11181040	2005-03-06	53	A						
USGS	11181040	2005-03-07	43	A						
USGS	11181040	2005-03-08	38	A						
USGS	11181040	2005-03-09	35	A						
USGS	11181040	2005-03-10	33	A						
USGS	11181040	2005-03-11	32	A						
USGS	11181040	2005-03-12	30	A						
USGS	11181040	2005-03-13	29	A						
USGS	11181040	2005-03-14	28	A						
USGS	11181040	2005-03-15	27	A						
USGS	11181040	2005-03-16	27	A						
USGS	11181040	2005-03-17	28	A						
USGS	11181040	2005-03-18	35	A						
USGS	11181040	2005-03-19	104	A						
USGS	11181040	2005-03-20	111	A						
USGS	11181040	2005-03-21	69	A						
USGS	11181040	2005-03-22	583	A						
USGS	11181040	2005-03-23	1020	A						
USGS	11181040	2005-03-24	150	A						
USGS	11181040	2005-03-25	72	A						
USGS	11181040	2005-03-26	50	A						
USGS	11181040	2005-03-27	155	A						
USGS	11181040	2005-03-28	218	A						
USGS	11181040	2005-03-29	141	A						
USGS	11181040	2005-03-30	65	A						
USGS	11181040	2005-03-31	52	A						
USGS	11181040	2005-04-01	42	A						
USGS	11181040	2005-04-02	34	A						
USGS	11181040	2005-04-03	93	A						
USGS	11181040	2005-04-04	79	A						
USGS	11181040	2005-04-05	34	A						
USGS	11181040	2005-04-06	32	A						
USGS	11181040	2005-04-07	44	A						
USGS	11181040	2005-04-08	138	A						
USGS	11181040	2005-04-09	48	A						
USGS	11181040	2005-04-10	38	A						
USGS	11181040	2005-04-11	38	A						
USGS	11181040	2005-04-12	40	A						
USGS	11181040	2005-04-13	40	A						
USGS	11181040	2005-04-14	40	A						
USGS	11181040	2005-04-15	42	A						
USGS	11181040	2005-04-16	43	A						
USGS	11181040	2005-04-17	45	A						
USGS	11181040	2005-04-18	45	A						
USGS	11181040	2005-04-19	44	A						
USGS	11181040	2005-04-20	43	A						
USGS	11181040	2005-04-21	43	A						
USGS	11181040	2005-04-22	58	A						
USGS	11181040	2005-04-23	47	A						
USGS	11181040	2005-04-24	40	A						
USGS	11181040	2005-04-25	37	A						
USGS	11181040	2005-04-26	36	A						
USGS	11181040	2005-04-27	35	A						
USGS	11181040	2005-04-28	80	A						
USGS	11181040	2005-04-29	26	A						
USGS	11181040	2005-04-30	25	A						
USGS	11181040	2005-05-01	24	A						
USGS	11181040	2005-05-02	24	A						
USGS	11181040	2005-05-03	24	A						
USGS	11181040	2005-05-04	39	A						
USGS	11181040	2005-05-05	62	A						
USGS	11181040	2005-05-06	26	A						
USGS	11181040	2005-05-07	25	A						
USGS	11181040	2005-05-08	42	A						
USGS	11181040	2005-05-09	107	A						
USGS	11181040	2005-05-10	31	A						
USGS	11181040	2005-05-11	26	A						
USGS	11181040	2005-05-12	25	A						
USGS	11181040	2005-05-13	22	A:e						
USGS	11181040	2005-05-14	19	A:e						
USGS	11181040	2005-05-15	18	A:e						
USGS	11181040	2005-05-16	18	A:e						
USGS	11181040	2005-05-17	19	A						
USGS	11181040	2005-05-18	19	A						
USGS	11181040	2005-05-19	56	A						
USGS	11181040	2005-05-20	19	A						
USGS	11181040	2005-05-21	17	A						
USGS	11181040	2005-05-22	16	A						
USGS	11181040	2005-05-23	15	A						
USGS	11181040	2005-05-24	13	A						
USGS	11181040	2005-05-25	12	A						
USGS	11181040	2005-05-26	11	A						
USGS	11181040	2005-05-27	11	A						
USGS	11181040	2005-05-28	11	A						
USGS	11181040	2005-05-29	9.9	A						
USGS	11181040	2005-05-30	9.6	A						
USGS	11181040	2005-05-31	9.2	A						
USGS	11181040	2005-06-01	8.9	A						
USGS	11181040	2005-06-02	8.6	A						
USGS	11181040	2005-06-03	8.2	A						
USGS	11181040	2005-06-04	8.2	A						
USGS	11181040	2005-06-05	8.0	A						
USGS	11181040	2005-06-06	7.8	A						
USGS	11181040	2005-06-07	7.9	A						
USGS	11181040	2005-06-08	29	A						
USGS	11181040	2005-06-09	34	A						
USGS	11181040	2005-06-10	11	A						
USGS	11181040	2005-06-11	10	A						
USGS	11181040	2005-06-12	11	A						
USGS	11181040	2005-06-13	11	A						
USGS	11181040	2005-06-14	11	A						
USGS	11181040	2005-06-15	12	A						
USGS	11181040	2005-06-16	50	A						
USGS	11181040	2005-06-17	20	A						
USGS	11181040	2005-06-18	11	A						
USGS	11181040	2005-06-19	10	A						
USGS	11181040	2005-06-20	10	A						
USGS	11181040	2005-06-21	10	A						
USGS	11181040	2005-06-22	11	A						
USGS	11181040	2005-06-23	10	A						
USGS	11181040	2005-06-24	10	A						
USGS	11181040	2005-06-25	9.3	A						
USGS	11181040	2005-06-26	9.6	A						
USGS	11181040	2005-06-27	8.9	A						
USGS	11181040	2005-06-28	9.0	A						
USGS	11181040	2005-06-29	8.9	A						
USGS	11181040	2005-06-30	7.9	A						
USGS	11181040	2005-07-01	7.2	A						
USGS	11181040	2005-07-02	7.1	A						
USGS	11181040	2005-07-03	7.0	A						
USGS	11181040	2005-07-04	6.9	A						
USGS	11181040	2005-07-05	6.8	A						
USGS	11181040	2005-07-06	6.8	A						
USGS	11181040	2005-07-07	6.6	A						
USGS	11181040	2005-07-08	5.4	A						
USGS	11181040	2005-07-09	5.6	A						
USGS	11181040	2005-07-10	5.8	A						
USGS	11181040	2005-07-11	5.6	A						
USGS	11181040	2005-07-12	5.4	A						
USGS	11181040	2005-07-13	5.6	A						
USGS	11181040	2005-07-14	5.7	A						
USGS	11181040	2005-07-15	5.6	A						
USGS	11181040	2005-07-16	4.9	A						
USGS	11181040	2005-07-17	4.8	A						
USGS	11181040	2005-07-18	4.6	A						
USGS	11181040	2005-07-19	4.4	A						
USGS	11181040	2005-07-20	4.0	A						
USGS	11181040	2005-07-21	3.9	A						
USGS	11181040	2005-07-22	3.8	A						
USGS	11181040	2005-07-23	3.7	A						
USGS	11181040	2005-07-24	3.6	A						
USGS	11181040	2005-07-25	3.3	A						
USGS	11181040	2005-07-26	3.3	A						
USGS	11181040	2005-07-27	2.9	A						
USGS	11181040	2005-07-28	2.5	A						
USGS	11181040	2005-07-29	2.5	A						
USGS	11181040	2005-07-30	2.6	A						
USGS	11181040	2005-07-31	2.6	A						
USGS	11181040	2005-08-01	2.5	A						
USGS	11181040	2005-08-02	2.2	A						
USGS	11181040	2005-08-03	2.2	A						
USGS	11181040	2005-08-04	2.2	A						
USGS	11181040	2005-08-05	2.1	A						
USGS	11181040	2005-08-06	2.1	A						
USGS	11181040	2005-08-07	2.2	A						
USGS	11181040	2005-08-08	2.1	A						
USGS	11181040	2005-08-09	2.2	A						
USGS	11181040	2005-08-10	2.2	A						
USGS	11181040	2005-08-11	2.1	A						
USGS	11181040	2005-08-12	1.9	A						
USGS	11181040	2005-08-13	1.8	A						
USGS	11181040	2005-08-14	2.0	A						
USGS	11181040	2005-08-15	2.3	A						
USGS	11181040	2005-08-16	2.5	A						
USGS	11181040	2005-08-17	2.1	A						
USGS	11181040	2005-08-18	2.0	A						
USGS	11181040	2005-08-19	2.2	A						
USGS	11181040	2005-08-20	2.4	A						
USGS	11181040	2005-08-21	2.5	A						
USGS	11181040	2005-08-22	2.5	A						
USGS	11181040	2005-08-23	2.6	A						
USGS	11181040	2005-08-24	2.6	A						
USGS	11181040	2005-08-25	3.0	A						
USGS	11181040	2005-08-26	3.0	A						
USGS	11181040	2005-08-27	3.3	A						
USGS	11181040	2005-08-28	3.6	A						
USGS	11181040	2005-08-29	4.0	A						
USGS	11181040	2005-08-30	4.4	A						
USGS	11181040	2005-08-31	4.8	A						
USGS	11181040	2005-09-01	4.9	A						
USGS	11181040	2005-09-02	5.0	A						
USGS	11181040	2005-09-03	4.8	A						
USGS	11181040	2005-09-04	4.7	A						
USGS	11181040	2005-09-05	4.3	A						
USGS	11181040	2005-09-06	4.0	A						
USGS	11181040	2005-09-07	3.7	A						
USGS	11181040	2005-09-08	3.4	A						
USGS	11181040	2005-09-09	3.2	A						
USGS	11181040	2005-09-10	3.2	A						
USGS	11181040	2005-09-11	2.6	A						
USGS	11181040	2005-09-12	2.3	A						
USGS	11181040	2005-09-13	2.1	A						
USGS	11181040	2005-09-14	2.2	A						
USGS	11181040	2005-09-15	2.1	A						
USGS	11181040	2005-09-16	2.0	A						
USGS	11181040	2005-09-17	1.9	A						
USGS	11181040	2005-09-18	1.9	A						
USGS	11181040	2005-09-19	1.9	A						
USGS	11181040	2005-09-20	1.8	A						
USGS	11181040	2005-09-21	2.2	A						
USGS	11181040	2005-09-22	2.0	A						
USGS	11181040	2005-09-23	1.9	A						
USGS	11181040	2005-09-24	1.9	A						
USGS	11181040	2005-09-25	1.9	A						
USGS	11181040	2005-09-26	1.9	A						
USGS	11181040	2005-09-27	1.8	A						
USGS	11181040	2005-09-28	1.9	A						
USGS	11181040	2005-09-29	1.9	A						
USGS	11181040	2005-09-30	1.9	A						
USGS	11181040	2005-10-01	1.7	A						
USGS	11181040	2005-10-02	2.7	A						
USGS	11181040	2005-10-03	2.2	A						
USGS	11181040	2005-10-04	2.0	A						
USGS	11181040	2005-10-05	2.0	A						
USGS	11181040	2005-10-06	2.3	A						
USGS	11181040	2005-10-07	2.4	A						
USGS	11181040	2005-10-08	2.6	A						
USGS	11181040	2005-10-09	2.6	A						
USGS	11181040	2005-10-10	2.7	A						
USGS	11181040	2005-10-11	2.5	A						
USGS	11181040	2005-10-12	2.2	A						
USGS	11181040	2005-10-13	2.1	A						
USGS	11181040	2005-10-14	1.8	A						
USGS	11181040	2005-10-15	4.3	A						
USGS	11181040	2005-10-16	2.2	A						
USGS	11181040	2005-10-17	1.9	A						
USGS	11181040	2005-10-18	1.9	A						
USGS	11181040	2005-10-19	1.8	A						
USGS	11181040	2005-10-20	1.8	A						
USGS	11181040	2005-10-21	1.7	A						
USGS	11181040	2005-10-22	1.4	A						
USGS	11181040	2005-10-23	1.5	A						
USGS	11181040	2005-10-24	1.6	A						
USGS	11181040	2005-10-25	1.6	A						
USGS	11181040	2005-10-26	6.7	A						
USGS	11181040	2005-10-27	4.4	A						
USGS	11181040	2005-10-28	3.6	A						
USGS	11181040	2005-10-29	9.5	A						
USGS	11181040	2005-10-30	2.3	A						
USGS	11181040	2005-10-31	1.6	A						
USGS	11181040	2005-11-01	1.6	A						
USGS	11181040	2005-11-02	1.8	A						
USGS	11181040	2005-11-03	2.1	A						
USGS	11181040	2005-11-04	11	A						
USGS	11181040	2005-11-05	3.6	A						
USGS	11181040	2005-11-06	2.6	A						
USGS	11181040	2005-11-07	2.9	A						
USGS	11181040	2005-11-08	20	A						
USGS	11181040	2005-11-09	3.8	A						
USGS	11181040	2005-11-10	2.7	A						
USGS	11181040	2005-11-11	2.4	A						
USGS	11181040	2005-11-12	2.4	A						
USGS	11181040	2005-11-13	2.2	A						
USGS	11181040	2005-11-14	2.2	A						
USGS	11181040	2005-11-15	2.1	A						
USGS	11181040	2005-11-16	2.0	A:e						
USGS	11181040	2005-11-17	1.9	A:e						
USGS	11181040	2005-11-18	1.8	A:e						
USGS	11181040	2005-11-19	1.6	A						
USGS	11181040	2005-11-20	1.7	A						
USGS	11181040	2005-11-21	1.8	A						
USGS	11181040	2005-11-22	2.0	A						
USGS	11181040	2005-11-23	1.8	A						
USGS	11181040	2005-11-24	1.8	A						
USGS	11181040	2005-11-25	18	A						
USGS	11181040	2005-11-26	4.6	A						
USGS	11181040	2005-11-27	2.5	A						
USGS	11181040	2005-11-28	22	A						
USGS	11181040	2005-11-29	25	A						
USGS	11181040	2005-11-30	5.3	A						
USGS	11181040	2005-12-01	65	A						
USGS	11181040	2005-12-02	23	A						
USGS	11181040	2005-12-03	5.5	A						
USGS	11181040	2005-12-04	3.8	A						
USGS	11181040	2005-12-05	3.6	A						
USGS	11181040	2005-12-06	3.4	A						
USGS	11181040	2005-12-07	3.3	A						
USGS	11181040	2005-12-08	3.6	A						
USGS	11181040	2005-12-09	3.2	A						
USGS	11181040	2005-12-10	2.9	A						
USGS	11181040	2005-12-11	2.9	A						
USGS	11181040	2005-12-12	2.9	A						
USGS	11181040	2005-12-13	2.9	A						
USGS	11181040	2005-12-14	3.0	A						
USGS	11181040	2005-12-15	2.9	A						
USGS	11181040	2005-12-16	2.9	A						
USGS	11181040	2005-12-17	14	A						
USGS	11181040	2005-12-18	217	A						
USGS	11181040	2005-12-19	31	A						
USGS	11181040	2005-12-20	16	A						
USGS	11181040	2005-12-21	33	A						
USGS	11181040	2005-12-22	121	A						
USGS	11181040	2005-12-23	30	A						
USGS	11181040	2005-12-24	20	A						
USGS	11181040	2005-12-25	63	A						
USGS	11181040	2005-12-26	179	A						
USGS	11181040	2005-12-27	27	A						
USGS	11181040	2005-12-28	94	A						
USGS	11181040	2005-12-29	30	A						
USGS	11181040	2005-12-30	47	A						
USGS	11181040	2005-12-31	1460	A						
USGS	11181040	2006-01-01	223	A						
USGS	11181040	2006-01-02	376	A						
USGS	11181040	2006-01-03	154	A						
USGS	11181040	2006-01-04	102	A						
USGS	11181040	2006-01-05	69	A						
USGS	11181040	2006-01-06	58	A						
USGS	11181040	2006-01-07	90	A						
USGS	11181040	2006-01-08	50	A						
USGS	11181040	2006-01-09	40	A						
USGS	11181040	2006-01-10	33	A						
USGS	11181040	2006-01-11	41	A						
USGS	11181040	2006-01-12	28	A						
USGS	11181040	2006-01-13	24	A						
USGS	11181040	2006-01-14	128	A						
USGS	11181040	2006-01-15	50	A						
USGS	11181040	2006-01-16	30	A						
USGS	11181040	2006-01-17	42	A						
USGS	11181040	2006-01-18	116	A						
USGS	11181040	2006-01-19	65	A						
USGS	11181040	2006-01-20	44	A						
